FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
FMT, 129, 31, PARM, QNf, TimeUS,Name,Value
FMT, 130, 50, GPS, QBIHBcLLeeEefB, TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,RAlt,Alt,Spd,GCrs,VZ,U
FMT, 132, 49, IMU, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 133, 75, MSG, QZ, TimeUS,Message
FMT, 134, 39, RCIN, Qhhhhhhhhhhhhhh, TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
FMT, 135, 35, RCOU, Qhhhhhhhhhhhh, TimeUS,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12
FMT, 137, 25, BARO, Qffcf, TimeUS,Alt,Press,Temp,CRt
FMT, 138, 17, POWR, QCCH, TimeUS,Vcc,VServo,Flags
FMT, 145, 45, CMD, QHHHfffffff, TimeUS,CTot,CNum,CId,Prm1,Prm2,Prm3,Prm4,Lat,Lng,Alt
FMT, 146, 20, RAD, QBBBBBHH, TimeUS,RSSI,RemRSSI,TxBuf,Noise,RemNoise,RxErrors,Fixed
FMT, 148, 39, CAM, QIHLLeeccC, TimeUS,GPSTime,GPSWeek,Lat,Lng,Alt,RelAlt,Roll,Pitch,Yaw
FMT, 164, 29, ARSP, Qffcff, TimeUS,Airspeed,DiffPress,Temp,RawPress,Offset
FMT, 166, 25, CURR, QhhhHfh, TimeUS,Throttle,Volt,Curr,Vcc,CurrTot,Volt2
FMT, 165, 27, ATT, QccccCCCC, TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
FMT, 167, 30, MAG, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 170, 13, MODE, QMB, TimeUS,Mode,ModeNum
FMT, 131, 50, GPS2, QBIHBcLLeeEefB, TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,RAlt,Alt,Spd,GCrs,VZ,U
FMT, 136, 49, IMU2, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 149, 49, IMU3, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 139, 29, AHR2, QccCfLL, TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng
FMT, 180, 27, POS, QLLff, TimeUS,Lat,Lng,Alt,RelAlt
FMT, 140, 29, SIM, QccCfLL, TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng
FMT, 141, 47, EKF1, QccCffffffccc, TimeUS,Roll,Pitch,Yaw,VN,VE,VD,PN,PE,PD,GX,GY,GZ
FMT, 142, 30, EKF2, Qbbbcchhhhhh, TimeUS,Ratio,AZ1bias,AZ2bias,VWN,VWE,MN,ME,MD,MX,MY,MZ
FMT, 143, 31, EKF3, Qcccccchhhc, TimeUS,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IVT
FMT, 144, 31, EKF4, QcccccccbbBBH, TimeUS,SV,SP,SH,SMX,SMY,SMZ,SVT,OFN,EFE,FS,TS,SS
FMT, 150, 34, TERR, QBLLHffHH, TimeUS,Status,Lat,Lng,Spacing,TerrH,CHeight,Pending,Loaded
FMT, 151, 18, UBX1, QBHBBH, TimeUS,Instance,noisePerMS,jamInd,aPower,agcCnt
FMT, 152, 16, UBX2, QBbBbB, TimeUS,Instance,ofsI,magI,ofsQ,magQ
FMT, 153, 24, UBX3, QBfff, TimeUS,Instance,hAcc,vAcc,sAcc
FMT, 171, 42, GRAW, QIHBBddfBbB, TimeUS,WkMS,Week,numSV,sv,cpMes,prMes,doMes,mesQI,cno,lli
FMT, 172, 24, GRXH, QdHbBB, TimeUS,rcvTime,week,leapS,numMeas,recStat
FMT, 173, 41, GRXS, QddfBBBHBBBBB, TimeUS,prMes,cpMes,doMes,gnss,sv,freq,lock,cno,prD,cpD,doD,trk
FMT, 154, 19, ESC1, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 155, 19, ESC2, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 156, 19, ESC3, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 157, 19, ESC4, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 158, 19, ESC5, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 159, 19, ESC6, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 160, 19, ESC7, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 161, 19, ESC8, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 162, 28, EKF5, QBhhhcccCC, TimeUS,normInnov,FIX,FIY,AFI,HAGL,offset,RI,meaRng,errHAGL
FMT, 168, 30, MAG2, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 169, 30, MAG3, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 174, 31, ACC1, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 175, 31, ACC2, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 176, 31, ACC3, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 177, 31, GYR1, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 178, 31, GYR2, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 179, 31, GYR3, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 181, 35, PIDR, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 182, 35, PIDP, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 183, 35, PIDY, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 184, 35, PIDA, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 185, 35, PIDS, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 163, 25, BAR2, Qffcf, TimeUS,Alt,Press,Temp,CRt
FMT, 186, 35, VIBE, QfffIII, TimeUS,VibeX,VibeY,VibeZ,Clip0,Clip1,Clip2
FMT, 187, 43, IMT, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 188, 43, IMT2, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 189, 43, IMT3, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 190, 24, ORGN, QBLLe, TimeUS,Type,Lat,Lng,Alt
FMT, 191, 19, RPM, Qff, TimeUS,rpm1,rpm2
FMT, 2, 30, PM, QIHIhhhBH, TimeUS,LTime,MLC,gDt,GDx,GDy,GDz,I2CErr,INSErr
FMT, 3, 14, STRT, QBH, TimeUS,SType,CTot
FMT, 0, 27, CTUN, Qcccchhf, TimeUS,NavRoll,Roll,NavPitch,Pitch,ThrOut,RdrOut,AccY
FMT, 1, 33, NTUN, QCfccccfI, TimeUS,Yaw,WpDist,TargBrg,NavBrg,AltErr,Arspd,Alt,GSpdCM
FMT, 8, 31, SONR, QHfffBBf, TimeUS,DistCM,Volt,BaroAlt,GSpd,Thr,Cnt,Corr
FMT, 9, 14, ARM, QBH, TimeUS,ArmState,ArmChecks
FMT, 147, 27, ATRP, QBBcfff, TimeUS,Type,State,Servo,Demanded,Achieved,P
FMT, 10, 18, STAT, QBfBB, TimeUS,isFlying,isFlyProb,Armed,Safety
FMT, 11, 28, OF, QBffff, TimeUS,Qual,flowX,flowY,bodyX,bodyY
FMT, 6, 59, TECS, Qffffffffffff, TimeUS,h,dh,h_dem,dh_dem,sp_dem,sp,dsp,ith,iph,th,ph,dsp_dem
MSG, 3453000, ArduPlane V3.4.0 (368af2ce)
PIDP, 60015000, 4.664299, 3.64498, 5.474612, 0.6194419, 0, 0
PIDY, 60015000, 0, 0, 0, 0, 0, 0
PIDS, 60015000, 0, 0, 0, 0, 0, 0
EKF1, 60015000, 0.68, -2.33, 83.96, 2.054547, 18.30984, 1.119621, 10.9505, 481.2498, -27.49673, 0.03, 0.02, 0.02
EKF2, 60015000, 49, 1, 1, 0.00, -0.16, 161, -3, -362, 0, 0, 0
EKF3, 60015000, -0.04, 0.00, 0.05, -0.13, 0.00, 0.12, 0, 0, 0, -0.03
EKF4, 60015000, 0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 60015000, 0.65, -2.28, 84.23, 58.06, 53.9467354, -1.0598214
SIM, 60015000, 0.51, -2.45, 83.79, 56.94, 53.9467353, -1.0597614
POS, 60015000, 53.9467383, -1.0597655, 57.87, 27.49673
IMU, 60015000, 0.001022988, 0.00175293, 0.01477119, -0.8363907, 0.1472732, -9.724482, 0, 0, 0, 1, 1
IMU2, 60015000, 0.0004037375, 0.001166134, 0.01447106, -0.8405569, 0.1367964, -9.738617, 0, 0, 0, 1, 1
IMT, 60015000, 0.02, 0.02, 2.045976E-05, 3.50586E-05, 0.0002954237, -0.01672781, 0.002945463, -0.1944896
IMT2, 60015000, 0.02, 0.02, 8.07475E-06, 2.332269E-05, 0.0002894212, -0.01681114, 0.002735928, -0.1947723
UBX3, 60015000, 0, 1.5, 2, 0.4
GPS, 60015000, 3, 338071610, 1895, 10, 1.21, 53.9467353, -1.0598216, 27.51, 57.17, 18.52, 83.36, 1.06, 1
SONR, 60015000, 0, 0, 27.68195, 18.53, 156, 0, 0
ATT, 60035000, 0.00, 0.68, 0.00, -2.33, 0.00, 83.97, 0.00, 0.00
PIDR, 60035000, -1.36, -1.05992, 0.7107078, -0.1816953, 0, 0
PIDP, 60035000, 4.664266, 3.635109, 5.483795, 0.6121514, 0, 0
PIDY, 60035000, 0, 0, 0, 0, 0, 0
PIDS, 60035000, 0, 0, 0, 0, 0, 0
EKF1, 60035000, 0.68, -2.33, 83.97, 2.049393, 18.30151, 1.119615, 10.99315, 481.6158, -27.47517, 0.03, 0.02, 0.02
EKF2, 60035000, 49, 1, 1, 0.00, -0.16, 161, -3, -362, 0, 0, 0
EKF3, 60035000, -0.03, 0.00, 0.05, -0.09, 0.01, 0.14, 0, 0, 0, -0.03
EKF4, 60035000, 0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 60035000, 0.65, -2.28, 84.25, 58.06, 53.9467391, -1.0597655
SIM, 60035000, 0.51, -2.45, 83.81, 56.92, 53.9467391, -1.0597558
POS, 60035000, 53.9467387, -1.0597599, 57.85, 27.47517
IMU, 60035000, 0.0004764822, 0.0008353874, 0.01391248, -0.8384895, 0.1393308, -9.732593, 0, 0, 0, 1, 1
IMU2, 60035000, 0.0003728879, 0.001667451, 0.01413448, -0.8457378, 0.1392201, -9.739814, 0, 0, 0, 1, 1
IMT, 60035000, 0.02, 0.02, 9.529645E-06, 1.670775E-05, 0.0002782496, -0.01676979, 0.002786616, -0.1946518
IMT2, 60035000, 0.02, 0.02, 7.457757E-06, 3.334901E-05, 0.0002826896, -0.01691476, 0.002784403, -0.1947963
SONR, 60035000, 0, 0, 27.68195, 18.53, 156, 0, 0
ATT, 60055000, 0.00, 0.68, 0.00, -2.33, 0.00, 83.99, 0.00, 0.00
PIDR, 60055000, -1.36, -1.05992, 0.7080158, -0.1794665, 0, 0
PIDP, 60055000, 4.664245, 3.635093, 5.493001, 0.6137336, 0, 0
PIDY, 60055000, 0, 0, 0, 0, 0, 0
PIDS, 60055000, 0, 0, 0, 0, 0, 0
EKF1, 60055000, 0.68, -2.33, 83.99, 2.043833, 18.29318, 1.119697, 11.03558, 481.9816, -27.45373, 0.03, 0.02, 0.02
EKF2, 60055000, 49, 1, 1, 0.00, -0.16, 161, -3, -362, 0, 0, 0
EKF3, 60055000, -0.03, 0.00, 0.05, -0.09, 0.01, 0.16, 0, 0, 0, -0.03
EKF4, 60055000, 0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 60055000, 0.65, -2.28, 84.26, 58.06, 53.9467391, -1.0597655
SIM, 60055000, 0.51, -2.44, 83.82, 56.89, 53.9467391, -1.0597501
POS, 60055000, 53.9467391, -1.0597543, 57.83, 27.45373
IMU, 60055000, 0.001545196, 0.0009633711, 0.01472917, -0.8509226, 0.1523424, -9.719763, 0, 0, 0, 1, 1
IMU2, 60055000, 0.00131293, 0.001295871, 0.01454133, -0.8401993, 0.1531776, -9.735439, 0, 0, 0, 1, 1
IMT, 60055000, 0.02, 0.02, 3.090392E-05, 1.926742E-05, 0.0002945833, -0.01701845, 0.003046847, -0.1943953
IMT2, 60055000, 0.02, 0.02, 2.62586E-05, 2.591742E-05, 0.0002908265, -0.01680399, 0.003063552, -0.1947088
SONR, 60055000, 0, 0, 27.68195, 18.53, 156, 0, 0
ATT, 60075000, 0.00, 0.68, 0.00, -2.33, 0.00, 84.01, 0.00, 0.00
PIDR, 60075000, -1.36, -1.05992, 0.7052092, -0.1871084, 0, 0
PIDP, 60075000, 4.66424, 3.635089, 5.502221, 0.6146604, 0, 0
PIDY, 60075000, 0, 0, 0, 0, 0, 0
PIDS, 60075000, 0, 0, 0, 0, 0, 0
EKF1, 60075000, 0.68, -2.33, 84.01, 2.038678, 18.28477, 1.119742, 11.07802, 482.3473, -27.4324, 0.03, 0.02, 0.02
EKF2, 60075000, 49, 1, 1, 0.00, -0.16, 161, -3, -362, 0, 0, 0
EKF3, 60075000, -0.03, 0.00, 0.05, -0.09, 0.01, 0.18, 0, 0, 0, -0.03
EKF4, 60075000, 0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 60075000, 0.65, -2.28, 84.28, 58.06, 53.9467391, -1.0597655
SIM, 60075000, 0.51, -2.44, 83.84, 56.87, 53.9467391, -1.0597444
POS, 60075000, 53.9467395, -1.0597487, 57.81, 27.4324
IMU, 60075000, 0.0008523833, 0.001157834, 0.01398065, -0.844829, 0.1431355, -9.72498, 0, 0, 0, 1, 1
IMU2, 60075000, 0.0003732172, 0.001353606, 0.01464903, -0.8467392, 0.1361266, -9.724828, 0, 0, 0, 1, 1
IMT, 60075000, 0.02, 0.02, 1.704767E-05, 2.315668E-05, 0.000279613, -0.01689658, 0.002862711, -0.1944996
IMT2, 60075000, 0.02, 0.02, 7.464344E-06, 2.707211E-05, 0.0002929807, -0.01693478, 0.002722533, -0.1944966
SONR, 60075000, 0, 0, 27.68195, 18.53, 156, 0, 0
ATT, 60095000, 0.00, 0.67, 0.00, -2.33, 0.00, 84.02, 0.00, 0.00
PIDR, 60095000, -1.36, -1.05992, 0.7024958, -0.1808969, 0, 0
PIDP, 60095000, 4.664221, 3.635074, 5.511426, 0.6136992, 0, 0
PIDY, 60095000, 0, 0, 0, 0, 0, 0
PIDS, 60095000, 0, 0, 0, 0, 0, 0
EKF1, 60095000, 0.67, -2.33, 84.02, 2.033549, 18.27652, 1.119555, 11.12037, 482.7128, -27.4112, 0.03, 0.02, 0.02
EKF2, 60095000, 49, 1, 1, 0.00, -0.16, 161, -3, -362, 0, 0, 0
EKF3, 60095000, -0.03, 0.00, 0.05, -0.09, 0.01, 0.20, 0, 0, 0, -0.03
EKF4, 60095000, 0.01, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 60095000, 0.65, -2.28, 84.29, 58.06, 53.9467391, -1.0597655
SIM, 60095000, 0.51, -2.44, 83.85, 56.85, 53.9467391, -1.0597391
POS, 60095000, 53.9467398, -1.0597431, 57.79, 27.4112
IMU, 60095000, 0.0009023945, 0.001212505, 0.01498459, -0.8299275, 0.1418206, -9.72926, 0, 0, 0, 1, 1
IMU2, 60095000, 0.0004247321, 0.001196705, 0.01371319, -0.8453727, 0.137123, -9.735681, 0, 0, 0, 1, 1
IMT, 60095000, 0.02, 0.02, 1.804789E-05, 2.42501E-05, 0.0002996918, -0.01659855, 0.002836413, -0.1945852
IMT2, 60095000, 0.02, 0.02, 8.494642E-06, 2.39341E-05, 0.0002742637, -0.01690745, 0.002742459, -0.1947136
MAG, 60095000, -2, -165, -361, 4, 13, -14, 0, 0, 0, 1
MAG2, 60095000, -2, -165, -361, 4, 13, -14, 0, 0, 0, 1
ARSP, 60095000, 17.86647, 160.1177, 0.00, 160.1177, 2013.475
BARO, 60095000, 27.56439, 100642.4, 29.61, -0.9276479
TECS, 60095000, 27.4112, -1.119555, 19.99998, 0, 20.38813, 18.57277, -0.4407447, -0.2417061, 41.70575, 0.1784539, -0.07284386, 0
SONR, 60095000, 0, 0, 27.56439, 18.53, 156, 0, 0
CTUN, 60095000, 0.00, 0.67, 0.00, -2.33, 0, -26, 0.1418206
NTUN, 60095000, 84.02, 58.45617, 23.91, 23.86, -7.41, 18.24, 27.56439, 1852
RCIN, 60095000, 1500, 1500, 1000, 1500, 1800, 1000, 1000, 1800, 0, 0, 0, 0, 0, 0
RCOU, 60095000, 1495, 1392, 1000, 1502, 1500, 1500, 1500, 1500, 1000, 1000, 1000, 1000
VIBE, 60095000, 0.005589273, 0.005060662, 0.005494127, 0, 0, 0
ATT, 60115000, 0.00, 0.67, 0.00, -2.33, 0.00, 84.04, 0.00, 0.00
PIDR, 60115000, -1.34, -1.044333, 0.6998163, -0.1786263, 0, 0
PIDP, 60115000, 4.664203, 3.63506, 5.520637, 0.6140864, 0, 0
PIDY, 60115000, 0, 0, 0, 0, 0, 0
PIDS, 60115000, 0, 0, 0, 0, 0, 0
EKF1, 60115000, 0.67, -2.33, 84.04, 2.028109, 18.26768, 1.119847, 11.16254, 483.0775, -27.38947, 0.03, 0.02, 0.02
EKF2, 60115000, 49, 1, 1, 0.01, -0.16, 161, -3, -362, 0, 0, 0
EKF3, 60115000, -0.03, 0.00, 0.05, -0.09, 0.01, 0.11, 0, 0, 0, 0.08
EKF4, 60115000, 0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 60115000, 0.65, -2.28, 84.31, 57.94, 53.9467391, -1.0597655
SIM, 60115000, 0.51, -2.44, 83.87, 56.83, 53.9467391, -1.0597333
POS, 60115000, 53.9467402, -1.0597376, 57.76, 27.38947
IMU, 60115000, 0.0009865053, 0.0006063252, 0.01465046, -0.8321707, 0.1504924, -9.723523, 0, 0, 0, 1, 1
IMU2, 60115000, 0.001062442, 0.0003805836, 0.01369779, -0.8428253, 0.1541591, -9.730042, 0, 0, 0, 1, 1
IMT, 60115000, 0.02, 0.02, 1.973011E-05, 1.21265E-05, 0.0002930092, -0.01664341, 0.003009847, -0.1944705
IMT2, 60115000, 0.02, 0.02, 2.124884E-05, 7.611671E-06, 0.0002739558, -0.0168565, 0.003083182, -0.1946008
SONR, 60115000, 0, 0, 27.56439, 18.53, 156, 0, 0
ATT, 60135000, 0.00, 0.67, 0.00, -2.33, 0.00, 84.05, 0.00, 0.00
PIDR, 60135000, -1.34, -1.053637, 0.6970471, -0.1846178, 0, 0
PIDP, 60135000, 4.664228, 3.667466, 5.530096, 0.6305862, 0, 0
PIDY, 60135000, 0, 0, 0, 0, 0, 0
PIDS, 60135000, 0, 0, 0, 0, 0, 0
EKF1, 60135000, 0.67, -2.33, 84.05, 2.023061, 18.25953, 1.119927, 11.20467, 483.4427, -27.36786, 0.03, 0.02, 0.02
EKF2, 60135000, 49, 1, 1, 0.01, -0.16, 161, -3, -362, 0, 0, 0
EKF3, 60135000, -0.03, 0.00, 0.05, -0.09, 0.01, 0.13, 0, 0, 0, 0.08
EKF4, 60135000, 0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 60135000, 0.65, -2.28, 84.32, 57.94, 53.9467391, -1.0597655
SIM, 60135000, 0.50, -2.44, 83.88, 56.81, 53.9467391, -1.0597279
POS, 60135000, 53.9467406, -1.059732, 57.74, 27.36786
IMU, 60135000, 0.001205376, 0.0005858142, 0.01368289, -0.83613, 0.1358389, -9.729391, 0, 0, 0, 1, 1
IMU2, 60135000, 0.0005785362, 0.000830811, 0.01490821, -0.8275797, 0.1372703, -9.737918, 0, 0, 0, 1, 1
IMT, 60135000, 0.02, 0.02, 2.410752E-05, 1.171628E-05, 0.0002736578, -0.0167226, 0.002716778, -0.1945878
IMT2, 60135000, 0.02, 0.02, 1.157072E-05, 1.661622E-05, 0.0002981642, -0.01655159, 0.002745406, -0.1947584
SONR, 60135000, 0, 0, 27.56439, 18.53, 156, 0, 0
ATT, 60155000, 0.00, 0.67, 0.00, -2.33, 0.00, 84.07, 0.00, 0.00
PIDR, 60155000, -1.34, -1.053637, 0.6942932, -0.1835907, 0, 0
PIDP, 60155000, 4.664213, 3.667454, 5.53953, 0.6289207, 0, 0
PIDY, 60155000, 0, 0, 0, 0, 0, 0
PIDS, 60155000, 0, 0, 0, 0, 0, 0
EKF1, 60155000, 0.67, -2.33, 84.07, 2.017829, 18.25147, 1.119909, 11.24655, 483.8077, -27.34636, 0.03, 0.02, 0.02
EKF2, 60155000, 49, 1, 1, 0.01, -0.16, 161, -3, -362, 0, 0, 0
EKF3, 60155000, -0.03, 0.00, 0.05, -0.09, 0.01, 0.15, 0, 0, 0, 0.08
EKF4, 60155000, 0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 60155000, 0.65, -2.28, 84.34, 57.94, 53.9467391, -1.0597655
SIM, 60155000, 0.50, -2.44, 83.90, 56.79, 53.9467391, -1.0597223
POS, 60155000, 53.946741, -1.0597264, 57.72, 27.34636
IMU, 60155000, -0.0001165321, 0.001473605, 0.01458667, -0.8274652, 0.1444571, -9.731883, 0, 0, 0, 1, 1
IMU2, 60155000, -4.819754E-05, 0.001290586, 0.01452875, -0.8324214, 0.1331729, -9.737137, 0, 0, 0, 1, 1
IMT, 60155000, 0.02, 0.02, -2.330641E-06, 2.947211E-05, 0.0002917333, -0.0165493, 0.002889142, -0.1946377
IMT2, 60155000, 0.02, 0.02, -9.639508E-07, 2.581172E-05, 0.0002905749, -0.01664843, 0.002663457, -0.1947427
SONR, 60155000, 0, 0, 27.56439, 18.53, 156, 0, 0
ATT, 60175000, 0.00, 0.67, 0.00, -2.33, 0.00, 84.09, 0.00, 0.00
PIDR, 60175000, -1.34, -1.053637, 0.6916525, -0.1760447, 0, 0
PIDP, 60175000, 4.664187, 3.667433, 5.548885, 0.6236997, 0, 0
PIDY, 60175000, 0, 0, 0, 0, 0, 0
PIDS, 60175000, 0, 0, 0, 0, 0, 0
EKF1, 60175000, 0.67, -2.33, 84.09, 2.012645, 18.24317, 1.119784, 11.28847, 484.1726, -27.32498, 0.03, 0.02, 0.02
EKF2, 60175000, 49, 1, 1, 0.01, -0.16, 161, -3, -362, 0, 0, 0
EKF3, 60175000, -0.03, 0.00, 0.05, -0.09, 0.01, 0.17, 0, 0, 0, 0.08
EKF4, 60175000, 0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 60175000, 0.65, -2.28, 84.36, 57.94, 53.9467391, -1.0597655
SIM, 60175000, 0.50, -2.44, 83.92, 56.76, 53.9467391, -1.0597166
POS, 60175000, 53.9467414, -1.0597208, 57.7, 27.32498
IMU, 60175000, 0.0005095462, 0.001261875, 0.01450089, -0.8402712, 0.1393734, -9.735707, 0, 0, 0, 1, 1
IMU2, 60175000, 0.0007510837, 0.0009071231, 0.0147869, -0.8402388, 0.1474954, -9.734639, 0, 0, 0, 1, 1
IMT, 60175000, 0.02, 0.02, 1.019092E-05, 2.52375E-05, 0.0002900178, -0.01680542, 0.002787468, -0.1947141
IMT2, 60175000, 0.02, 0.02, 1.502167E-05, 1.814246E-05, 0.000295738, -0.01680478, 0.002949908, -0.1946928
SONR, 60175000, 0, 0, 27.56439, 18.53, 156, 0, 0
ATT, 60195000, 0.00, 0.67, 0.00, -2.33, 0.00, 84.10, 0.00, 0.00
PIDR, 60195000, -1.34, -1.053637, 0.6889291, -0.1815634, 0, 0
PIDP, 60195000, 4.664168, 3.667419, 5.558275, 0.6260027, 0, 0
PIDY, 60195000, 0, 0, 0, 0, 0, 0
PIDS, 60195000, 0, 0, 0, 0, 0, 0
EKF1, 60195000, 0.67, -2.33, 84.10, 2.007564, 18.23507, 1.119606, 11.3303, 484.5373, -27.30372, 0.03, 0.02, 0.02
EKF2, 60195000, 49, 1, 1, 0.01, -0.16, 161, -3, -362, 0, 0, 0
EKF3, 60195000, -0.03, 0.00, 0.05, -0.09, 0.01, 0.19, 0, 0, 0, 0.08
EKF4, 60195000, 0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0, 0, 0, 0, 9023
AHR2, 60195000, 0.65, -2.28, 84.37, 57.94, 53.9467391, -1.0597655
SIM, 60195000, 0.50, -2.44, 83.93, 56.74, 53.9467391, -1.0597109
POS, 60195000, 53.9467417, -1.0597153, 57.68, 27.30372
IMU, 60195000, 0.0001947419, 0.0005279796, 0.01413374, -0.8277758, 0.1418613, -9.733246, 0, 0, 0, 1, 1
IMU2, 60195000, 0.000370574, 0.001686482, 0.01485066, -0.8307635, 0.1379633, -9.734508, 0, 0, 0, 1, 1
IMT, 60195000, 0.02, 0.02, 3.894838E-06, 1.055959E-05, 0.0002826749, -0.01655552, 0.002837225, -0.1946649
IMT2, 60195000, 0.02, 0.02, 7.411481E-06, 3.372965E-05, 0.0002970131, -0.01661527, 0.002759265, -0.1946902
MAG, 60195000, -2, -165, -361, 4, 13, -14, 0, 0, 0, 1
MAG2, 60195000, -2, -165, -361, 4, 13, -14, 0, 0, 0, 1
ARSP, 60195000, 18.52434, 172.1265, 0.00, 172.1265, 2013.475
BARO, 60195000, 27.17343, 100646.9, 29.61, -1.135564
TECS, 60195000, 27.30372, -1.119606, 19.99998, 0, 20.38813, 18.54385, -0.4337679, -0.2427469, 40.63049, 0.1818179, -0.07357091, 0
SONR, 60195000, 0, 0, 27.17343, 18.53, 156, 0, 0
CTUN, 60195000, 0.00, 0.67, 0.00, -2.33, 0, -27, 0.1418613
NTUN, 60195000, 84.10, 60.28949, 23.91, 23.86, -7.30, 18.32, 27.17343, 1852
RCIN, 60195000, 1500, 1500, 1000, 1500, 1800, 1000, 1000, 1800, 0, 0, 0, 0, 0, 0
RCOU, 60195000, 1494, 1391, 1000, 1503, 1500, 1500, 1500, 1500, 1000, 1000, 1000, 1000
VIBE, 60195000, 0.005027669, 0.005198305, 0.005970816, 0, 0, 0
ATT, 60215000, 0.00, 0.66, 0.00, -2.33, 0.00, 84.12, 0.00, 0.00
PIDR, 60215000, -1.34, -1.053637, 0.686246, -0.1788699, 0, 0
PIDP, 60215000, 4.664145, 3.6674, 5.567663, 0.6258242, 0, 0
PIDY, 60215000, 0, 0, 0, 0, 0, 0
PIDS, 60215000, 0, 0, 0, 0, 0, 0
EKF1, 60215000, 0.66, -2.33, 84.12, 2.002468, 18.22723, 1.121111, 11.37204, 484.9021, -27.28043, 0.03, 0.02, 0.02
EKF2, 60215000, 49, 1, 1, 0.01, -0.16, 161, -3, -362, 0, 0, 0
EKF3, 60215000, -0.03, 0.00, 0.05, -0.09, 0.01, -0.17, 0, 0, 0, -0.04
